# x y T
0.45 0.851114 0.656006
0.45 0.83 0.656263
0.591849 0.65 0.675951
0.571436 0.67 0.676869
0.755156 0.45 0.705665
0.755156 0.51 0.705661
0.755156 0.49 0.705755
0.612263 0.61 0.674358
0.768764 0.47 0.704901
0.612263 0.65 0.674169
0.619067 0.63 0.673689
0.45 0.72 0.668447
0.501151 0.681921 0.674753
0.525856 0.675892 0.675727
0.55 0.67 0.67681
0.475 0.694405 0.672718
0.500583 0.700732 0.671751
0.45 0.745595 0.664154
0.45 0.77 0.659459
0.45 0.79044 0.657651
0.53 0.910797 0.654887
0.55 0.91506 0.654707
0.53 0.893744 0.655217
0.469578 0.798473 0.658265
0.47 0.851114 0.656195
0.51 0.880955 0.655558
0.49 0.872428 0.655756
0.469578 0.818253 0.657218
0.469789 0.834684 0.656634
0.612263 0.67 0.673992
0.591849 0.67 0.675627
0.775569 0.45 0.704404
0.775569 0.51 0.704405
0.782373 0.49 0.704097
0.632676 0.61 0.672405
0.632676 0.67 0.67227
0.795982 0.47 0.703327
0.63948 0.65 0.671809
0.646285 0.63 0.671266
0.475 0.726399 0.667624
0.525 0.694405 0.672727
0.55 0.694405 0.672634
0.525 0.72 0.668634
0.5 0.72 0.668718
0.475 0.745595 0.664662
0.475 0.77 0.661144
0.55 0.893744 0.655106
0.53 0.876692 0.655582
0.489157 0.806506 0.658277
0.49451 0.788485 0.659726
0.49 0.851114 0.656331
0.51 0.863903 0.655973
0.49 0.83 0.657057
0.795982 0.45 0.703237
0.795982 0.51 0.70324
0.802787 0.49 0.702968
0.653089 0.61 0.67062
0.816395 0.45 0.702176
0.653089 0.67 0.670576
0.8232 0.47 0.70193
0.666698 0.65 0.669567
0.673502 0.63 0.669039
0.5 0.745595 0.664878
0.55 0.72 0.668457
0.525 0.739196 0.665633
0.5 0.77 0.661641
0.55 0.872428 0.65555
0.53 0.851114 0.656197
0.504842 0.822305 0.657433
0.50912 0.794528 0.659118
0.51 0.838446 0.656739
0.816395 0.51 0.702175
0.8232 0.49 0.701935
0.673502 0.61 0.668955
0.836809 0.45 0.701212
0.673502 0.67 0.668943
0.843613 0.49 0.701003
0.850418 0.47 0.700705
0.693916 0.65 0.667478
0.693916 0.63 0.667482
0.525856 0.764108 0.661907
0.55 0.745595 0.664211
0.52956 0.782264 0.659655
0.55 0.851114 0.656
0.52956 0.802475 0.658027
0.53 0.834223 0.656647
0.519684 0.814611 0.657665
0.836809 0.51 0.701209
0.693916 0.61 0.667395
0.857222 0.45 0.70034
0.693916 0.67 0.66739
0.857222 0.51 0.700338
0.860624 0.49 0.700299
0.877635 0.47 0.699656
0.714329 0.65 0.666019
0.714329 0.63 0.66602
0.714329 0.61 0.665932
0.55 0.79044 0.657624
0.55 0.77 0.659399
0.55 0.83 0.656241
0.55 0.810422 0.656669
0.877635 0.45 0.699565
0.714329 0.67 0.66593
0.877635 0.51 0.699566
0.877635 0.49 0.699658
0.898049 0.47 0.698985
0.734742 0.65 0.664651
0.734742 0.61 0.664563
0.734742 0.63 0.66465
0.570909 0.81 0.655047
0.571173 0.79 0.655464
0.571436 0.77 0.655798
0.570646 0.83 0.654807
0.898049 0.45 0.698891
0.734742 0.67 0.664563
0.755156 0.65 0.663377
0.898049 0.51 0.698893
0.904853 0.49 0.698778
0.918462 0.45 0.698314
0.918462 0.47 0.698406
0.755156 0.67 0.663288
